province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity
北京,110000,bb9fbec9a2833839,SUV,2016,11,417,4758
四川,510000,bb9fbec9a2833839,SUV,2016,11,433,5967
安徽,340000,bb9fbec9a2833839,SUV,2016,11,256,2466
山东,370000,bb9fbec9a2833839,SUV,2016,11,469,5019
山西,140000,bb9fbec9a2833839,SUV,2016,11,124,1549
广东,440000,bb9fbec9a2833839,SUV,2016,11,821,7904
广西,450000,bb9fbec9a2833839,SUV,2016,11,114,1003
江苏,320000,bb9fbec9a2833839,SUV,2016,11,937,7097
江西,360000,bb9fbec9a2833839,SUV,2016,11,189,1715
河北,130000,bb9fbec9a2833839,SUV,2016,11,327,4283
河南,410000,bb9fbec9a2833839,SUV,2016,11,276,4418
浙江,330000,bb9fbec9a2833839,SUV,2016,11,1072,6773
湖北,420000,bb9fbec9a2833839,SUV,2016,11,308,2900
湖南,430000,bb9fbec9a2833839,SUV,2016,11,226,2552
福建,350000,bb9fbec9a2833839,SUV,2016,11,214,2537
辽宁,210000,bb9fbec9a2833839,SUV,2016,11,177,1730
重庆,500000,bb9fbec9a2833839,SUV,2016,11,89,1201
陕西,610000,bb9fbec9a2833839,SUV,2016,11,164,2339
黑龙江,230000,bb9fbec9a2833839,SUV,2016,11,95,1493
上海,310000,da457d15788fe8ee,SUV,2016,11,593,3978
云南,530000,da457d15788fe8ee,SUV,2016,11,323,3115
内蒙古,150000,da457d15788fe8ee,SUV,2016,11,206,2169
北京,110000,da457d15788fe8ee,SUV,2016,11,939,7250
四川,510000,da457d15788fe8ee,SUV,2016,11,560,8508
安徽,340000,da457d15788fe8ee,SUV,2016,11,331,3103
山东,370000,da457d15788fe8ee,SUV,2016,11,630,7669
山西,140000,da457d15788fe8ee,SUV,2016,11,142,1965
广东,440000,da457d15788fe8ee,SUV,2016,11,1408,11984
广西,450000,da457d15788fe8ee,SUV,2016,11,142,1510
江苏,320000,da457d15788fe8ee,SUV,2016,11,1108,8928
江西,360000,da457d15788fe8ee,SUV,2016,11,275,2205
河北,130000,da457d15788fe8ee,SUV,2016,11,417,5512
河南,410000,da457d15788fe8ee,SUV,2016,11,382,6315
浙江,330000,da457d15788fe8ee,SUV,2016,11,1214,8568
湖北,420000,da457d15788fe8ee,SUV,2016,11,473,4338
湖南,430000,da457d15788fe8ee,SUV,2016,11,391,3703
福建,350000,da457d15788fe8ee,SUV,2016,11,320,3439
辽宁,210000,da457d15788fe8ee,SUV,2016,11,335,2804
重庆,500000,da457d15788fe8ee,SUV,2016,11,209,1881
陕西,610000,da457d15788fe8ee,SUV,2016,11,242,3307
黑龙江,230000,da457d15788fe8ee,SUV,2016,11,190,2444
上海,310000,6858d6dfe680bdf7,Sedan,2016,11,513,3377
云南,530000,6858d6dfe680bdf7,Sedan,2016,11,236,1873
内蒙古,150000,6858d6dfe680bdf7,Sedan,2016,11,60,968
北京,110000,6858d6dfe680bdf7,Sedan,2016,11,585,5158
四川,510000,6858d6dfe680bdf7,Sedan,2016,11,447,6246
安徽,340000,6858d6dfe680bdf7,Sedan,2016,11,275,2537
山东,370000,6858d6dfe680bdf7,Sedan,2016,11,401,4862
山西,140000,6858d6dfe680bdf7,Sedan,2016,11,61,1088
广东,440000,6858d6dfe680bdf7,Sedan,2016,11,983,9227
广西,450000,6858d6dfe680bdf7,Sedan,2016,11,126,1144
江苏,320000,6858d6dfe680bdf7,Sedan,2016,11,988,7151
江西,360000,6858d6dfe680bdf7,Sedan,2016,11,129,1494
河北,130000,6858d6dfe680bdf7,Sedan,2016,11,281,3820
河南,410000,6858d6dfe680bdf7,Sedan,2016,11,237,4244
浙江,330000,6858d6dfe680bdf7,Sedan,2016,11,1465,8083
湖北,420000,6858d6dfe680bdf7,Sedan,2016,11,218,2528
湖南,430000,6858d6dfe680bdf7,Sedan,2016,11,255,2463
福建,350000,6858d6dfe680bdf7,Sedan,2016,11,251,2500
辽宁,210000,6858d6dfe680bdf7,Sedan,2016,11,159,1771
重庆,500000,6858d6dfe680bdf7,Sedan,2016,11,200,1467
陕西,610000,6858d6dfe680bdf7,Sedan,2016,11,134,2629
黑龙江,230000,6858d6dfe680bdf7,Sedan,2016,11,58,1236
上海,310000,79de4e4b24c35b04,MPV,2016,11,501,3899
云南,530000,79de4e4b24c35b04,MPV,2016,11,928,4844
内蒙古,150000,79de4e4b24c35b04,MPV,2016,11,272,2274
北京,110000,79de4e4b24c35b04,MPV,2016,11,446,9629
四川,510000,79de4e4b24c35b04,MPV,2016,11,934,11284
安徽,340000,79de4e4b24c35b04,MPV,2016,11,1461,4253
山东,370000,79de4e4b24c35b04,MPV,2016,11,3077,12199
山西,140000,79de4e4b24c35b04,MPV,2016,11,803,5051
广东,440000,79de4e4b24c35b04,MPV,2016,11,5800,29539
广西,450000,79de4e4b24c35b04,MPV,2016,11,3479,5967
江苏,320000,79de4e4b24c35b04,MPV,2016,11,2153,10988
江西,360000,79de4e4b24c35b04,MPV,2016,11,736,3013
河北,130000,79de4e4b24c35b04,MPV,2016,11,1789,9334
河南,410000,79de4e4b24c35b04,MPV,2016,11,5194,19998
浙江,330000,79de4e4b24c35b04,MPV,2016,11,1653,10752
湖北,420000,79de4e4b24c35b04,MPV,2016,11,982,4903
湖南,430000,79de4e4b24c35b04,MPV,2016,11,1513,5021
福建,350000,79de4e4b24c35b04,MPV,2016,11,738,4578
辽宁,210000,79de4e4b24c35b04,MPV,2016,11,694,3899
重庆,500000,79de4e4b24c35b04,MPV,2016,11,304,2008
陕西,610000,79de4e4b24c35b04,MPV,2016,11,1045,5553
黑龙江,230000,79de4e4b24c35b04,MPV,2016,11,832,5110
上海,310000,12f8b7e14947c34d,Sedan,2016,11,1283,1923
云南,530000,12f8b7e14947c34d,Sedan,2016,11,360,802
内蒙古,150000,12f8b7e14947c34d,Sedan,2016,11,698,1305
北京,110000,12f8b7e14947c34d,Sedan,2016,11,389,2359
四川,510000,12f8b7e14947c34d,Sedan,2016,11,820,2796
安徽,340000,12f8b7e14947c34d,Sedan,2016,11,615,1183
山东,370000,12f8b7e14947c34d,Sedan,2016,11,1352,3491
山西,140000,12f8b7e14947c34d,Sedan,2016,11,352,983
广东,440000,12f8b7e14947c34d,Sedan,2016,11,407,2311
广西,450000,12f8b7e14947c34d,Sedan,2016,11,158,366
江苏,320000,12f8b7e14947c34d,Sedan,2016,11,1868,3698
江西,360000,12f8b7e14947c34d,Sedan,2016,11,438,717
河北,130000,12f8b7e14947c34d,Sedan,2016,11,978,2600
河南,410000,12f8b7e14947c34d,Sedan,2016,11,835,2644
浙江,330000,12f8b7e14947c34d,Sedan,2016,11,1063,2159
湖北,420000,12f8b7e14947c34d,Sedan,2016,11,358,876
湖南,430000,12f8b7e14947c34d,Sedan,2016,11,670,1013
福建,350000,12f8b7e14947c34d,Sedan,2016,11,385,858
辽宁,210000,12f8b7e14947c34d,Sedan,2016,11,195,632
重庆,500000,12f8b7e14947c34d,Sedan,2016,11,181,466
陕西,610000,12f8b7e14947c34d,Sedan,2016,11,1012,1967
黑龙江,230000,12f8b7e14947c34d,Sedan,2016,11,210,994
上海,310000,04e66e578f653ab9,Sedan,2016,11,524,1650
云南,530000,04e66e578f653ab9,Sedan,2016,11,215,669
内蒙古,150000,04e66e578f653ab9,Sedan,2016,11,102,509
北京,110000,04e66e578f653ab9,Sedan,2016,11,231,3206
四川,510000,04e66e578f653ab9,Sedan,2016,11,291,4139
安徽,340000,04e66e578f653ab9,Sedan,2016,11,176,4479
山东,370000,04e66e578f653ab9,Sedan,2016,11,383,2602
山西,140000,04e66e578f653ab9,Sedan,2016,11,85,509
广东,440000,04e66e578f653ab9,Sedan,2016,11,225,3583
广西,450000,04e66e578f653ab9,Sedan,2016,11,42,320
江苏,320000,04e66e578f653ab9,Sedan,2016,11,644,9429
江西,360000,04e66e578f653ab9,Sedan,2016,11,104,1669
河北,130000,04e66e578f653ab9,Sedan,2016,11,206,1386
河南,410000,04e66e578f653ab9,Sedan,2016,11,219,3309
浙江,330000,04e66e578f653ab9,Sedan,2016,11,400,5902
湖北,420000,04e66e578f653ab9,Sedan,2016,11,81,4064
湖南,430000,04e66e578f653ab9,Sedan,2016,11,135,1414
福建,350000,04e66e578f653ab9,Sedan,2016,11,132,2772
辽宁,210000,04e66e578f653ab9,Sedan,2016,11,62,867
重庆,500000,04e66e578f653ab9,Sedan,2016,11,77,358
陕西,610000,04e66e578f653ab9,Sedan,2016,11,201,980
黑龙江,230000,04e66e578f653ab9,Sedan,2016,11,56,1791
上海,310000,dff803b4024d261d,Sedan,2016,11,206,183
云南,530000,dff803b4024d261d,Sedan,2016,11,61,140
内蒙古,150000,dff803b4024d261d,Sedan,2016,11,77,78
北京,110000,dff803b4024d261d,Sedan,2016,11,466,505
四川,510000,dff803b4024d261d,Sedan,2016,11,270,749
安徽,340000,dff803b4024d261d,Sedan,2016,11,164,169
山东,370000,dff803b4024d261d,Sedan,2016,11,462,503
山西,140000,dff803b4024d261d,Sedan,2016,11,152,112
广东,440000,dff803b4024d261d,Sedan,2016,11,1988,2385
广西,450000,dff803b4024d261d,Sedan,2016,11,204,388
江苏,320000,dff803b4024d261d,Sedan,2016,11,602,484
江西,360000,dff803b4024d261d,Sedan,2016,11,194,183
河北,130000,dff803b4024d261d,Sedan,2016,11,250,271
河南,410000,dff803b4024d261d,Sedan,2016,11,191,462
浙江,330000,dff803b4024d261d,Sedan,2016,11,795,534
湖北,420000,dff803b4024d261d,Sedan,2016,11,374,450
湖南,430000,dff803b4024d261d,Sedan,2016,11,423,415
福建,350000,dff803b4024d261d,Sedan,2016,11,363,350
辽宁,210000,dff803b4024d261d,Sedan,2016,11,228,176
重庆,500000,dff803b4024d261d,Sedan,2016,11,348,267
陕西,610000,dff803b4024d261d,Sedan,2016,11,99,181
黑龙江,230000,dff803b4024d261d,Sedan,2016,11,89,93
上海,310000,61e73e32ad101892,SUV,2016,11,276,227
云南,530000,61e73e32ad101892,SUV,2016,11,444,259
内蒙古,150000,61e73e32ad101892,SUV,2016,11,505,253
北京,110000,61e73e32ad101892,SUV,2016,11,1016,774
四川,510000,61e73e32ad101892,SUV,2016,11,743,974
安徽,340000,61e73e32ad101892,SUV,2016,11,212,177
山东,370000,61e73e32ad101892,SUV,2016,11,681,794
山西,140000,61e73e32ad101892,SUV,2016,11,288,235
广东,440000,61e73e32ad101892,SUV,2016,11,2144,2910
广西,450000,61e73e32ad101892,SUV,2016,11,342,413
江苏,320000,61e73e32ad101892,SUV,2016,11,682,558
江西,360000,61e73e32ad101892,SUV,2016,11,277,247
河北,130000,61e73e32ad101892,SUV,2016,11,790,634
河南,410000,61e73e32ad101892,SUV,2016,11,567,794
浙江,330000,61e73e32ad101892,SUV,2016,11,687,590
湖北,420000,61e73e32ad101892,SUV,2016,11,1296,910
湖南,430000,61e73e32ad101892,SUV,2016,11,579,532
福建,350000,61e73e32ad101892,SUV,2016,11,388,395
辽宁,210000,61e73e32ad101892,SUV,2016,11,786,427
重庆,500000,61e73e32ad101892,SUV,2016,11,568,285
陕西,610000,61e73e32ad101892,SUV,2016,11,464,369
黑龙江,230000,61e73e32ad101892,SUV,2016,11,348,293
上海,310000,a432c483b5beb856,Sedan,2016,11,242,249
云南,530000,a432c483b5beb856,Sedan,2016,11,182,249
内蒙古,150000,a432c483b5beb856,Sedan,2016,11,149,150
北京,110000,a432c483b5beb856,Sedan,2016,11,128,533
四川,510000,a432c483b5beb856,Sedan,2016,11,276,993
安徽,340000,a432c483b5beb856,Sedan,2016,11,289,245
山东,370000,a432c483b5beb856,Sedan,2016,11,397,705
山西,140000,a432c483b5beb856,Sedan,2016,11,192,168
广东,440000,a432c483b5beb856,Sedan,2016,11,1273,3509
广西,450000,a432c483b5beb856,Sedan,2016,11,209,435
江苏,320000,a432c483b5beb856,Sedan,2016,11,808,684
江西,360000,a432c483b5beb856,Sedan,2016,11,281,291
河北,130000,a432c483b5beb856,Sedan,2016,11,290,414
河南,410000,a432c483b5beb856,Sedan,2016,11,364,691
浙江,330000,a432c483b5beb856,Sedan,2016,11,799,754
湖北,420000,a432c483b5beb856,Sedan,2016,11,362,561
湖南,430000,a432c483b5beb856,Sedan,2016,11,313,533
福建,350000,a432c483b5beb856,Sedan,2016,11,340,533
辽宁,210000,a432c483b5beb856,Sedan,2016,11,209,252
重庆,500000,a432c483b5beb856,Sedan,2016,11,159,291
陕西,610000,a432c483b5beb856,Sedan,2016,11,141,256
黑龙江,230000,a432c483b5beb856,Sedan,2016,11,121,168
上海,310000,0797526c057dcf5b,Sedan,2016,11,1289,510
云南,530000,0797526c057dcf5b,Sedan,2016,11,285,327
内蒙古,150000,0797526c057dcf5b,Sedan,2016,11,339,317
北京,110000,0797526c057dcf5b,Sedan,2016,11,656,1453
四川,510000,0797526c057dcf5b,Sedan,2016,11,1016,2147
安徽,340000,0797526c057dcf5b,Sedan,2016,11,550,462
山东,370000,0797526c057dcf5b,Sedan,2016,11,3502,1983
山西,140000,0797526c057dcf5b,Sedan,2016,11,919,529
广东,440000,0797526c057dcf5b,Sedan,2016,11,12394,9627
广西,450000,0797526c057dcf5b,Sedan,2016,11,1789,1280
江苏,320000,0797526c057dcf5b,Sedan,2016,11,2622,1463
江西,360000,0797526c057dcf5b,Sedan,2016,11,1265,750
河北,130000,0797526c057dcf5b,Sedan,2016,11,2449,1232
河南,410000,0797526c057dcf5b,Sedan,2016,11,1951,1935
浙江,330000,0797526c057dcf5b,Sedan,2016,11,2019,1501
湖北,420000,0797526c057dcf5b,Sedan,2016,11,1425,1280
湖南,430000,0797526c057dcf5b,Sedan,2016,11,1769,1347
福建,350000,0797526c057dcf5b,Sedan,2016,11,1591,1232
辽宁,210000,0797526c057dcf5b,Sedan,2016,11,2622,1010
重庆,500000,0797526c057dcf5b,Sedan,2016,11,548,481
陕西,610000,0797526c057dcf5b,Sedan,2016,11,402,529
黑龙江,230000,0797526c057dcf5b,Sedan,2016,11,913,491
上海,310000,936168bd4850913d,SUV,2016,11,241,109
云南,530000,936168bd4850913d,SUV,2016,11,282,91
内蒙古,150000,936168bd4850913d,SUV,2016,11,331,76
北京,110000,936168bd4850913d,SUV,2016,11,527,229
四川,510000,936168bd4850913d,SUV,2016,11,364,266
安徽,340000,936168bd4850913d,SUV,2016,11,339,92
山东,370000,936168bd4850913d,SUV,2016,11,1020,296
山西,140000,936168bd4850913d,SUV,2016,11,347,88
广东,440000,936168bd4850913d,SUV,2016,11,2842,747
广西,450000,936168bd4850913d,SUV,2016,11,279,75
江苏,320000,936168bd4850913d,SUV,2016,11,905,275
江西,360000,936168bd4850913d,SUV,2016,11,334,79
河北,130000,936168bd4850913d,SUV,2016,11,646,171
河南,410000,936168bd4850913d,SUV,2016,11,979,237
浙江,330000,936168bd4850913d,SUV,2016,11,709,225
湖北,420000,936168bd4850913d,SUV,2016,11,1292,198
湖南,430000,936168bd4850913d,SUV,2016,11,649,114
福建,350000,936168bd4850913d,SUV,2016,11,610,171
辽宁,210000,936168bd4850913d,SUV,2016,11,727,147
重庆,500000,936168bd4850913d,SUV,2016,11,145,48
陕西,610000,936168bd4850913d,SUV,2016,11,400,88
黑龙江,230000,936168bd4850913d,SUV,2016,11,630,125
上海,310000,cc21c7e91a3b5a0c,SUV,2016,11,345,1031
云南,530000,cc21c7e91a3b5a0c,SUV,2016,11,338,1114
内蒙古,150000,cc21c7e91a3b5a0c,SUV,2016,11,331,1325
北京,110000,cc21c7e91a3b5a0c,SUV,2016,11,356,2459
四川,510000,cc21c7e91a3b5a0c,SUV,2016,11,569,3253
安徽,340000,cc21c7e91a3b5a0c,SUV,2016,11,489,1453
山东,370000,cc21c7e91a3b5a0c,SUV,2016,11,912,4182
山西,140000,cc21c7e91a3b5a0c,SUV,2016,11,316,1280
广东,440000,cc21c7e91a3b5a0c,SUV,2016,11,3345,6404
广西,450000,cc21c7e91a3b5a0c,SUV,2016,11,377,717
江苏,320000,cc21c7e91a3b5a0c,SUV,2016,11,1454,3490
江西,360000,cc21c7e91a3b5a0c,SUV,2016,11,350,883
河北,130000,cc21c7e91a3b5a0c,SUV,2016,11,574,2958
河南,410000,cc21c7e91a3b5a0c,SUV,2016,11,872,3285
浙江,330000,cc21c7e91a3b5a0c,SUV,2016,11,1151,3022
湖北,420000,cc21c7e91a3b5a0c,SUV,2016,11,1189,2094
湖南,430000,cc21c7e91a3b5a0c,SUV,2016,11,506,1248
福建,350000,cc21c7e91a3b5a0c,SUV,2016,11,734,1690
辽宁,210000,cc21c7e91a3b5a0c,SUV,2016,11,480,2023
重庆,500000,cc21c7e91a3b5a0c,SUV,2016,11,200,557
陕西,610000,cc21c7e91a3b5a0c,SUV,2016,11,345,1383
黑龙江,230000,cc21c7e91a3b5a0c,SUV,2016,11,404,2241
上海,310000,7aab7fca2470987e,MPV,2016,11,277,305
云南,530000,7aab7fca2470987e,MPV,2016,11,22,100
内蒙古,150000,7aab7fca2470987e,MPV,2016,11,19,160
北京,110000,7aab7fca2470987e,MPV,2016,11,372,561
四川,510000,7aab7fca2470987e,MPV,2016,11,42,516
安徽,340000,7aab7fca2470987e,MPV,2016,11,74,206
山东,370000,7aab7fca2470987e,MPV,2016,11,286,874
山西,140000,7aab7fca2470987e,MPV,2016,11,62,260
广东,440000,7aab7fca2470987e,MPV,2016,11,972,1455
广西,450000,7aab7fca2470987e,MPV,2016,11,13,129
江苏,320000,7aab7fca2470987e,MPV,2016,11,380,614
江西,360000,7aab7fca2470987e,MPV,2016,11,35,101
河北,130000,7aab7fca2470987e,MPV,2016,11,231,605
河南,410000,7aab7fca2470987e,MPV,2016,11,188,605
浙江,330000,7aab7fca2470987e,MPV,2016,11,323,602
湖北,420000,7aab7fca2470987e,MPV,2016,11,64,181
湖南,430000,7aab7fca2470987e,MPV,2016,11,31,135
福建,350000,7aab7fca2470987e,MPV,2016,11,83,174
辽宁,210000,7aab7fca2470987e,MPV,2016,11,153,432
重庆,500000,7aab7fca2470987e,MPV,2016,11,12,58
陕西,610000,7aab7fca2470987e,MPV,2016,11,29,177
黑龙江,230000,7aab7fca2470987e,MPV,2016,11,61,377
上海,310000,fde95ea242abd896,SUV,2016,11,331,1339
云南,530000,fde95ea242abd896,SUV,2016,11,521,1901
内蒙古,150000,fde95ea242abd896,SUV,2016,11,190,1593
北京,110000,fde95ea242abd896,SUV,2016,11,301,3549
四川,510000,fde95ea242abd896,SUV,2016,11,617,4808
安徽,340000,fde95ea242abd896,SUV,2016,11,504,1955
山东,370000,fde95ea242abd896,SUV,2016,11,709,4433
山西,140000,fde95ea242abd896,SUV,2016,11,302,1808
广东,440000,fde95ea242abd896,SUV,2016,11,4901,13393
广西,450000,fde95ea242abd896,SUV,2016,11,458,1567
江苏,320000,fde95ea242abd896,SUV,2016,11,974,4486
江西,360000,fde95ea242abd896,SUV,2016,11,499,1567
河北,130000,fde95ea242abd896,SUV,2016,11,602,3897
河南,410000,fde95ea242abd896,SUV,2016,11,614,4232
浙江,330000,fde95ea242abd896,SUV,2016,11,1169,4955
湖北,420000,fde95ea242abd896,SUV,2016,11,1066,3160
湖南,430000,fde95ea242abd896,SUV,2016,11,700,2330
福建,350000,fde95ea242abd896,SUV,2016,11,796,2785
辽宁,210000,fde95ea242abd896,SUV,2016,11,460,2491
重庆,500000,fde95ea242abd896,SUV,2016,11,222,870
陕西,610000,fde95ea242abd896,SUV,2016,11,229,1767
黑龙江,230000,fde95ea242abd896,SUV,2016,11,199,2116
上海,310000,97f15de12cfabbd5,Sedan,2016,11,457,883
云南,530000,97f15de12cfabbd5,Sedan,2016,11,233,812
内蒙古,150000,97f15de12cfabbd5,Sedan,2016,11,200,907
北京,110000,97f15de12cfabbd5,Sedan,2016,11,754,2430
四川,510000,97f15de12cfabbd5,Sedan,2016,11,489,2621
安徽,340000,97f15de12cfabbd5,Sedan,2016,11,568,1021
山东,370000,97f15de12cfabbd5,Sedan,2016,11,1094,2997
山西,140000,97f15de12cfabbd5,Sedan,2016,11,395,1039
广东,440000,97f15de12cfabbd5,Sedan,2016,11,3563,5971
广西,450000,97f15de12cfabbd5,Sedan,2016,11,194,632
江苏,320000,97f15de12cfabbd5,Sedan,2016,11,1491,2448
江西,360000,97f15de12cfabbd5,Sedan,2016,11,340,615
河北,130000,97f15de12cfabbd5,Sedan,2016,11,971,2322
河南,410000,97f15de12cfabbd5,Sedan,2016,11,805,2561
浙江,330000,97f15de12cfabbd5,Sedan,2016,11,1516,2824
湖北,420000,97f15de12cfabbd5,Sedan,2016,11,779,1367
湖南,430000,97f15de12cfabbd5,Sedan,2016,11,767,1086
福建,350000,97f15de12cfabbd5,Sedan,2016,11,612,1164
辽宁,210000,97f15de12cfabbd5,Sedan,2016,11,1269,2281
重庆,500000,97f15de12cfabbd5,Sedan,2016,11,200,453
陕西,610000,97f15de12cfabbd5,Sedan,2016,11,309,1062
黑龙江,230000,97f15de12cfabbd5,Sedan,2016,11,639,1857
上海,310000,f5d69960089c3614,SUV,2016,11,304,1944
云南,530000,f5d69960089c3614,SUV,2016,11,97,1449
内蒙古,150000,f5d69960089c3614,SUV,2016,11,54,1122
北京,110000,f5d69960089c3614,SUV,2016,11,551,4079
四川,510000,f5d69960089c3614,SUV,2016,11,246,4432
安徽,340000,f5d69960089c3614,SUV,2016,11,125,1538
山东,370000,f5d69960089c3614,SUV,2016,11,228,4189
山西,140000,f5d69960089c3614,SUV,2016,11,53,959
广东,440000,f5d69960089c3614,SUV,2016,11,442,5270
广西,450000,f5d69960089c3614,SUV,2016,11,38,674
江苏,320000,f5d69960089c3614,SUV,2016,11,248,3367
江西,360000,f5d69960089c3614,SUV,2016,11,75,1069
河北,130000,f5d69960089c3614,SUV,2016,11,123,2571
河南,410000,f5d69960089c3614,SUV,2016,11,144,3304
浙江,330000,f5d69960089c3614,SUV,2016,11,149,2803
湖北,420000,f5d69960089c3614,SUV,2016,11,148,1728
湖南,430000,f5d69960089c3614,SUV,2016,11,157,1739
福建,350000,f5d69960089c3614,SUV,2016,11,111,1475
辽宁,210000,f5d69960089c3614,SUV,2016,11,126,1212
重庆,500000,f5d69960089c3614,SUV,2016,11,132,1148
陕西,610000,f5d69960089c3614,SUV,2016,11,150,1686
黑龙江,230000,f5d69960089c3614,SUV,2016,11,71,1138
上海,310000,5b1c11c3efed5312,SUV,2016,11,244,567
云南,530000,5b1c11c3efed5312,SUV,2016,11,214,527
内蒙古,150000,5b1c11c3efed5312,SUV,2016,11,167,731
北京,110000,5b1c11c3efed5312,SUV,2016,11,181,1730
四川,510000,5b1c11c3efed5312,SUV,2016,11,432,1966
安徽,340000,5b1c11c3efed5312,SUV,2016,11,699,1344
山东,370000,5b1c11c3efed5312,SUV,2016,11,792,2131
山西,140000,5b1c11c3efed5312,SUV,2016,11,231,911
广东,440000,5b1c11c3efed5312,SUV,2016,11,1204,2357
广西,450000,5b1c11c3efed5312,SUV,2016,11,135,268
江苏,320000,5b1c11c3efed5312,SUV,2016,11,1083,2168
江西,360000,5b1c11c3efed5312,SUV,2016,11,434,682
河北,130000,5b1c11c3efed5312,SUV,2016,11,667,2148
河南,410000,5b1c11c3efed5312,SUV,2016,11,1006,2489
浙江,330000,5b1c11c3efed5312,SUV,2016,11,1202,2365
湖北,420000,5b1c11c3efed5312,SUV,2016,11,409,809
湖南,430000,5b1c11c3efed5312,SUV,2016,11,439,871
福建,350000,5b1c11c3efed5312,SUV,2016,11,391,719
辽宁,210000,5b1c11c3efed5312,SUV,2016,11,186,734
重庆,500000,5b1c11c3efed5312,SUV,2016,11,92,336
陕西,610000,5b1c11c3efed5312,SUV,2016,11,212,938
黑龙江,230000,5b1c11c3efed5312,SUV,2016,11,126,647
上海,310000,17363f08d683d52b,SUV,2016,11,88,1206
云南,530000,17363f08d683d52b,SUV,2016,11,209,1576
内蒙古,150000,17363f08d683d52b,SUV,2016,11,130,1980
北京,110000,17363f08d683d52b,SUV,2016,11,186,4347
四川,510000,17363f08d683d52b,SUV,2016,11,205,5166
安徽,340000,17363f08d683d52b,SUV,2016,11,341,2446
山东,370000,17363f08d683d52b,SUV,2016,11,480,4729
山西,140000,17363f08d683d52b,SUV,2016,11,70,1800
广东,440000,17363f08d683d52b,SUV,2016,11,101,5610
广西,450000,17363f08d683d52b,SUV,2016,11,39,819
江苏,320000,17363f08d683d52b,SUV,2016,11,474,4830
江西,360000,17363f08d683d52b,SUV,2016,11,274,1537
河北,130000,17363f08d683d52b,SUV,2016,11,326,4482
河南,410000,17363f08d683d52b,SUV,2016,11,372,4875
浙江,330000,17363f08d683d52b,SUV,2016,11,429,5441
湖北,420000,17363f08d683d52b,SUV,2016,11,317,2569
湖南,430000,17363f08d683d52b,SUV,2016,11,348,2210
福建,350000,17363f08d683d52b,SUV,2016,11,127,1980
辽宁,210000,17363f08d683d52b,SUV,2016,11,174,2148
重庆,500000,17363f08d683d52b,SUV,2016,11,151,1037
陕西,610000,17363f08d683d52b,SUV,2016,11,210,2260
黑龙江,230000,17363f08d683d52b,SUV,2016,11,118,2070
上海,310000,06880909932890ca,Sedan,2016,11,341,610
云南,530000,06880909932890ca,Sedan,2016,11,186,452
内蒙古,150000,06880909932890ca,Sedan,2016,11,125,462
北京,110000,06880909932890ca,Sedan,2016,11,553,1673
四川,510000,06880909932890ca,Sedan,2016,11,657,2084
安徽,340000,06880909932890ca,Sedan,2016,11,764,1145
山东,370000,06880909932890ca,Sedan,2016,11,957,1782
山西,140000,06880909932890ca,Sedan,2016,11,203,626
广东,440000,06880909932890ca,Sedan,2016,11,1660,2598
广西,450000,06880909932890ca,Sedan,2016,11,188,314
江苏,320000,06880909932890ca,Sedan,2016,11,2022,2245
江西,360000,06880909932890ca,Sedan,2016,11,453,597
河北,130000,06880909932890ca,Sedan,2016,11,667,1426
河南,410000,06880909932890ca,Sedan,2016,11,1577,2315
浙江,330000,06880909932890ca,Sedan,2016,11,1832,2359
湖北,420000,06880909932890ca,Sedan,2016,11,492,725
湖南,430000,06880909932890ca,Sedan,2016,11,547,841
福建,350000,06880909932890ca,Sedan,2016,11,556,727
辽宁,210000,06880909932890ca,Sedan,2016,11,211,662
重庆,500000,06880909932890ca,Sedan,2016,11,373,506
陕西,610000,06880909932890ca,Sedan,2016,11,347,930
黑龙江,230000,06880909932890ca,Sedan,2016,11,97,472
上海,310000,9c1c7ee8ebdda299,Sedan,2016,11,41,231
云南,530000,9c1c7ee8ebdda299,Sedan,2016,11,119,165
内蒙古,150000,9c1c7ee8ebdda299,Sedan,2016,11,353,378
北京,110000,9c1c7ee8ebdda299,Sedan,2016,11,78,905
四川,510000,9c1c7ee8ebdda299,Sedan,2016,11,517,1235
安徽,340000,9c1c7ee8ebdda299,Sedan,2016,11,198,409
山东,370000,9c1c7ee8ebdda299,Sedan,2016,11,1562,1924
